Year,Measure,Sex,OrgCode,Admissions,Stand_Admissions_Rate,
2018/19,FAE_PrimarySecondary_Obesity,Female,E39000040,20765,2459,
2018/19,FAE_PrimarySecondary_Obesity,Female,E39000041,29410,1402,
2018/19,FAE_PrimarySecondary_Obesity,Female,E39000042,33785,1469,
2018/19,FAE_PrimarySecondary_Obesity,Female,E39000043,30465,2422,
2018/19,FAE_PrimarySecondary_Obesity,Female,E39000044,31375,2005,
2018/19,FAE_PrimarySecondary_Obesity,Female,E40000001,163980,2098,
2018/19,FAE_PrimarySecondary_Obesity,Female,E40000002,209665,2476,
2018/19,FAE_PrimarySecondary_Obesity,Female,E40000003,71805,1738,
2018/19,FAE_PrimarySecondary_Obesity,Female,E40000005,63195,1436,
2018/19,FAE_PrimarySecondary_Obesity,Female,E40000006,61840,2204,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000005,28415,2270,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000006,17830,2509,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000007,31545,2301,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000008,28550,2265,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000009,14550,1905,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000010,21420,3825,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000011,6455,2579,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000012,17235,3382,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000013,7840,2061,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000014,20390,3949,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000015,12470,2330,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000016,18445,2735,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000017,12850,2206,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000018,13295,2914,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000019,10355,2592,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000020,13335,3753,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000021,6290,1457,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000022,10300,1994,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000023,9820,1997,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000024,9360,2055,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000025,13560,1865,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000026,6260,1054,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000027,20315,2090,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000028,8150,1211,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000029,16790,1927,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000030,18570,2135,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000031,7975,1099,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000032,15355,1669,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000033,14100,1461,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000034,5110,1442,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000035,4330,1056,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000036,9300,3266,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000037,9400,1553,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000038,5595,2063,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000039,13780,2792,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000040,8000,1770,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000041,7080,1748,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000042,16095,1766,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000043,8685,2798,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000044,8205,988,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000048,20765,2459,
2018/19,FAE_PrimarySecondary_Obesity,Female,E54000049,22325,1405,
2018/19,FAE_PrimarySecondary_Obesity,Female,E92000001,570568,2042.4,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000001,1370,1704,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000002,665,1096,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000004,860,1234,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000005,1050,698,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000006,1030,848,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000007,785,664,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000008,610,1016,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000009,835,986,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000010,2315,1105,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000011,1235,1201,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000014,1190,1892,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000015,1250,1797,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000016,1105,851,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000018,660,2407,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000019,3385,2409,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000020,2080,1635,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000021,825,709,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000023,1200,839,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000024,845,963,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000025,1060,1062,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000026,3920,958,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000027,560,614,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000028,1250,1843,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000029,1235,1243,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000030,580,616,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000031,795,1061,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000034,915,1039,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000035,1275,1596,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000037,955,3402,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000038,3865,2074,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000039,395,844,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000040,1120,714,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000042,340,662,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000043,1580,1357,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000044,1715,1147,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000045,4970,1197,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000046,1825,1182,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000047,1510,1080,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000048,2180,1668,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000049,1840,730,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000050,3305,1823,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000051,1905,1122,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000052,2100,1182,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000053,1910,3075,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000054,710,833,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000055,955,971,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000056,960,916,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000057,1045,820,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000058,810,1747,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000059,1005,990,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000062,4935,1562,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000063,1300,1160,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000064,950,822,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000066,1045,1038,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000068,875,1442,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000069,395,474,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000070,995,1760,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000071,1110,1934,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000072,710,793,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000073,915,1104,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000074,1355,1275,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000075,1675,1240,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000076,1230,1245,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000077,1230,1094,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000078,820,794,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000079,4040,1566,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000080,1035,1079,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000081,595,645,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000082,1315,1074,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000083,795,694,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000084,1095,1025,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000085,905,814,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000086,2175,1035,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000087,1105,1373,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000088,660,955,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000089,5270,1747,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000090,580,866,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000091,745,1102,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000092,1890,1946,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000097,1445,1116,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000098,1125,1127,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000099,1560,1203,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000100,1220,1055,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000101,2130,1066,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000102,1310,1588,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000103,3295,3424,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000104,1650,1361,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000105,660,870,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000106,1280,654,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000107,1340,1189,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000108,6605,2168,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000109,1600,2561,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000113,1360,1351,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000115,1830,1270,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000116,1000,829,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000117,1650,988,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000118,335,338,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000119,780,1009,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000120,470,441,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000121,1010,1183,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000122,565,642,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000124,955,933,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000126,1510,1351,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000127,995,983,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000128,785,486,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000129,3600,786,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000130,1670,977,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000132,2570,2274,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000133,1660,2234,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000134,1070,1913,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000135,995,991,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000136,1520,497,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000137,900,1034,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000138,1090,930,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000139,1730,1918,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000140,510,621,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000141,2090,1636,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000142,920,1588,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000143,2345,2247,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000144,1735,888,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000145,1695,2800,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000146,2140,852,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000147,2355,1354,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000150,2965,1010,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000151,1350,1468,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000152,1710,1096,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000153,2045,1759,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000154,1075,1000,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000156,1385,1237,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000157,720,923,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000161,725,937,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000162,670,522,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000163,635,877,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000164,1275,943,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000165,695,1057,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000166,2670,1678,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000167,1815,1926,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000168,540,626,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000169,4205,1683,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000170,675,1061,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000171,2280,2363,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000172,1070,1209,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000173,1075,1305,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000174,2935,2097,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000175,1820,1498,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000176,1895,1426,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000177,725,508,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000178,155,341,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000179,610,699,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000180,825,1487,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000181,960,930,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000182,1230,997,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000183,1380,1753,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000184,985,1391,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000185,460,636,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000186,1045,1191,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000187,1620,1560,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000188,4430,2585,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000189,820,1559,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000190,2350,1410,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000191,1795,1428,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000192,975,1031,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000193,995,1037,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000194,980,979,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000195,2195,2295,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000196,955,811,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000197,1185,832,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000198,2720,933,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000199,1340,581,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000200,780,1374,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000201,2805,1437,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000202,940,1064,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000203,920,964,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000204,1915,1668,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000205,4495,2863,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000206,2650,1062,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000208,4545,2884,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000210,2035,1805,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000211,960,1780,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000212,1145,535,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000213,3125,1160,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000214,775,822,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000215,705,409,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000217,2745,1600,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000218,885,930,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000219,1445,1178,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000220,3910,847,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000221,865,396,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000222,5210,1257,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000223,2440,970,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000224,2520,1417,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000225,2025,629,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000226,1480,1385,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000227,725,799,
2018/19,FAE_PrimarySecondary_Obesity,Male,E38000228,3245,1916,
2018/19,FAE_PrimarySecondary_Obesity,Male,E39000018,35865,1105,
2018/19,FAE_PrimarySecondary_Obesity,Male,E39000026,15820,1337,
2018/19,FAE_PrimarySecondary_Obesity,Male,E39000029,32180,1244,
2018/19,FAE_PrimarySecondary_Obesity,Male,E39000030,28755,1342,
2018/19,FAE_PrimarySecondary_Obesity,Male,E39000031,19990,933,
2018/19,FAE_PrimarySecondary_Obesity,Male,E39000032,32410,1819,
2018/19,FAE_PrimarySecondary_Obesity,Male,E39000033,24815,1322,
2018/19,FAE_PrimarySecondary_Obesity,Male,E39000037,19355,1585,
2018/19,FAE_PrimarySecondary_Obesity,Male,E39000039,12245,848,
2018/19,FAE_PrimarySecondary_Obesity,Male,E39000040,12890,1560,
2018/19,FAE_PrimarySecondary_Obesity,Male,E39000041,16925,858,
2018/19,FAE_PrimarySecondary_Obesity,Male,E39000042,20570,937,
2018/19,FAE_PrimarySecondary_Obesity,Male,E39000043,14590,1247,
2018/19,FAE_PrimarySecondary_Obesity,Male,E39000044,18520,1138,
2018/19,FAE_PrimarySecondary_Obesity,Male,E40000001,92485,1273,
2018/19,FAE_PrimarySecondary_Obesity,Male,E40000002,105970,1333,
2018/19,FAE_PrimarySecondary_Obesity,Male,E40000003,35865,1105,
2018/19,FAE_PrimarySecondary_Obesity,Male,E40000005,37495,899,
2018/19,FAE_PrimarySecondary_Obesity,Male,E40000006,33115,1182,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000005,13720,1222,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000006,10480,1539,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000007,19355,1585,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000008,15820,1337,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000009,7590,1068,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000010,9610,1713,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000011,3735,1468,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000012,7960,1587,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000013,4195,1073,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000014,11110,2403,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000015,6155,1245,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000016,7390,1254,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000017,3910,847,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000018,7340,1751,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000019,6175,1515,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000020,7560,2270,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000021,3920,958,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000022,5500,1042,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000023,5740,1168,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000024,4965,1225,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000025,7065,1083,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000026,3640,643,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000027,10755,1323,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000028,4030,757,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000029,7830,1167,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000030,8780,1345,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000031,4470,787,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000032,9665,1111,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000033,8625,929,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000034,3015,929,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000035,2280,574,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000036,5270,1747,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000037,5315,863,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000038,2965,1010,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000039,5210,1257,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000040,4445,1015,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000041,4970,1197,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000042,9090,1042,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000043,4935,1562,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000044,4820,623,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000048,12890,1560,
2018/19,FAE_PrimarySecondary_Obesity,Male,E54000049,12635,828,
2018/19,FAE_PrimarySecondary_Obesity,Male,E92000001,305073,1192.6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000001,10,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000002,20,15,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000004,45,23,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000005,65,17,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000006,30,13,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000007,25,9,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000008,10,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000009,20,11,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000010,60,13,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000011,65,27,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000014,10,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000015,,5,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000016,25,10,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000018,,8,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000019,15,4,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000020,50,15,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000021,40,13,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000023,75,23,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000024,20,11,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000025,10,4,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000026,65,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000027,35,13,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000028,30,21,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000029,20,11,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000030,,4,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000031,35,18,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000034,15,9,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000035,45,18,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000037,,9,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000038,70,17,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000039,15,14,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000040,70,18,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000042,30,27,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000043,50,20,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000044,70,23,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000045,55,8,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000046,35,12,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000047,95,36,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000048,80,24,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000049,60,11,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000050,15,4,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000051,20,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000052,10,5,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000053,10,8,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000054,30,16,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000055,25,15,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000056,,1,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000057,45,14,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000058,,4,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000059,45,25,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000062,35,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000063,20,11,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000064,15,6,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000066,50,18,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000068,10,9,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000069,20,14,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000070,35,19,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000071,,7,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000072,35,12,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000073,,4,
2018/19,FCE_Primary_Obesity_Bariatric,All persons,E38000074,35,14,
