Date,Region,General Ledger Account,Transcation Type,Customer Number,Item Category,Budget
05/08/2019,SAM,10100,STD,17145,Drivetrain,375.21
05/08/2019,SAM,10100,STD,17145,Tire,"2,754.00"
05/08/2019,USA,10100,STD,110093,Axle,"3,581.90"
06/08/2019,AUZ,10100,STD,110104,Other,7.83
06/08/2019,AUZ,10100,STD,230220,Axle,"15,312.00"
06/08/2019,AUZ,10100,STD,230220,Other,219.42
06/08/2019,AUZ,10100,STD,232770,Tire,"152,801.99"
06/08/2019,AUZ,10100,STD,233020,Tire,"6,969.60"
06/08/2019,EUR,10100,STD,110250,Drivetrain,"3,678.72"
06/08/2019,EUR,10100,STD,110250,Tire,"3,380.09"
06/08/2019,EUR,10100,STD,120100,Other,57.82
06/08/2019,EUR,10100,STD,200115,Tire,93.1
06/08/2019,EUR,10100,STD,200125,Axle,"15,332.80"
06/08/2019,EUR,10100,STD,200305,Drivetrain,"18,807.18"
06/08/2019,EUR,10100,STD,200305,Tire,"3,752.58"
06/08/2019,EUR,10100,STD,200375,Pedal,679.8
06/08/2019,EUR,10100,STD,400955,Axle,"14,016.78"
06/08/2019,EUR,10100,STD,400955,Chains,53.4
06/08/2019,EUR,10100,STD,400955,Drivetrain,855.6
06/08/2019,EUR,10100,STD,400955,Tire,"4,945.30"
06/08/2019,EUR,10100,STD,420000,Axle,"4,490.80"
06/08/2019,EUR,10100,STD,420000,Tire,"13,217.04"
06/08/2019,EUR,10100,STD,431560,Tire,154.38
06/08/2019,EUR,10100,STD,433210,Axle,65.66
06/08/2019,EUR,10100,STD,433340,Axle,135
06/08/2019,SAM,10100,CRD,14020,Axle,-56.1
06/08/2019,SAM,10100,RTN,4050,Axle,-351.12
06/08/2019,SAM,10100,STD,3049,Tire,332.69
06/08/2019,SAM,10100,STD,3450,Axle,461.76
06/08/2019,SAM,10100,STD,4050,Axle,"4,092.66"
06/08/2019,SAM,10100,STD,4050,Drivetrain,"1,225.44"
06/08/2019,SAM,10100,STD,4050,Other,18.63
06/08/2019,SAM,10100,STD,4050,Pedal,30.4
06/08/2019,SAM,10100,STD,4050,Tire,"5,242.80"
06/08/2019,SAM,10100,STD,8000,Chains,"5,103.36"
06/08/2019,SAM,10100,STD,14020,Tire,"3,263.60"
06/08/2019,SAM,10100,STD,17140,Tire,"1,332.72"
06/08/2019,SAM,10100,STD,17145,Axle,230.88
06/08/2019,SAM,10100,STD,17145,Drivetrain,387.86
06/08/2019,SAM,10100,STD,17145,Tire,702.18
07/08/2019,AUZ,10100,STD,110100,Other,9.28
07/08/2019,AUZ,10100,STD,110102,Other,8.4
07/08/2019,AUZ,10100,STD,110104,Other,71.68
07/08/2019,AUZ,10100,STD,110215,Other,"16,420.22"
07/08/2019,AUZ,10100,STD,110400,Axle,"1,557.54"
07/08/2019,AUZ,10100,STD,230220,Other,15.47
07/08/2019,EUR,10100,RTN,420000,Axle,-118.45
07/08/2019,EUR,10100,STD,100150,Drivetrain,"1,205.36"
07/08/2019,EUR,10100,STD,110072,Axle,"2,254.20"
07/08/2019,EUR,10100,STD,110250,Pedal,693.6
07/08/2019,EUR,10100,STD,120100,Other,324.76
07/08/2019,EUR,10100,STD,200115,Chains,23.31
07/08/2019,EUR,10100,STD,200115,Tire,112.32
07/08/2019,EUR,10100,STD,200125,Axle,"1,510.11"
07/08/2019,EUR,10100,STD,200375,Axle,390.92
07/08/2019,EUR,10100,STD,200375,Tire,"1,254.74"
07/08/2019,EUR,10100,STD,400900,Axle,"28,453.59"
07/08/2019,EUR,10100,STD,400900,Drivetrain,"1,431.27"
07/08/2019,EUR,10100,STD,400900,Tire,"22,147.20"
07/08/2019,EUR,10100,STD,400955,Axle,"20,898.10"
07/08/2019,EUR,10100,STD,400955,Chains,63
07/08/2019,EUR,10100,STD,400955,Drivetrain,734.5
07/08/2019,EUR,10100,STD,400955,Tire,"17,104.00"
07/08/2019,EUR,10100,STD,420000,Axle,"6,404.52"
07/08/2019,EUR,10100,STD,420000,Tire,"5,977.77"
07/08/2019,EUR,10100,STD,431195,Axle,414.1
07/08/2019,EUR,10100,STD,433100,Axle,150.41
07/08/2019,EUR,10100,STD,433140,Axle,179.78
07/08/2019,MEA,10100,STD,110015,Bearing,986.48
07/08/2019,MEA,10100,STD,999998,Tire,356.16
07/08/2019,SAM,10100,STD,1077,Axle,"12,136.32"
07/08/2019,SAM,10100,STD,1077,Chains,394.79
07/08/2019,SAM,10100,STD,1077,Drivetrain,705.85
07/08/2019,SAM,10100,STD,1077,Tire,"37,649.60"
07/08/2019,SAM,10100,STD,2095,Chains,973.28
07/08/2019,SAM,10100,STD,2095,Drivetrain,"1,243.84"
07/08/2019,SAM,10100,STD,2095,Tire,"9,535.20"
07/08/2019,SAM,10100,STD,4050,Tire,"1,085.60"
07/08/2019,SAM,10100,STD,8000,Axle,546.84
07/08/2019,SAM,10100,STD,8000,Drivetrain,"37,973.70"
07/08/2019,SAM,10100,STD,8000,Tire,"19,262.96"
07/08/2019,SAM,10100,STD,8090,Bearing,121.54
07/08/2019,USA,10100,STD,110093,Axle,"12,075.00"
07/08/2019,USA,10100,STD,110120,Tire,"86,519.32"
07/08/2019,USA,10100,STD,112020,Tire,85.56
08/08/2019,AUZ,10100,CRD,885220,Tire,-832.59
08/08/2019,AUZ,10100,STD,110100,Axle,"1,909.95"
08/08/2019,AUZ,10100,STD,110101,Other,10.01
08/08/2019,AUZ,10100,STD,110102,Other,4.04
08/08/2019,AUZ,10100,STD,110104,Other,165.3
08/08/2019,AUZ,10100,STD,110215,Other,"4,237.08"
08/08/2019,AUZ,10100,STD,230220,Other,9.72
08/08/2019,AUZ,10100,STD,232530,Pedal,"32,724.00"
08/08/2019,EUR,10100,RTN,420000,Axle,-80.4
08/08/2019,EUR,10100,RTN,420000,Drivetrain,-107.88
08/08/2019,EUR,10100,RTN,420000,Tire,-132
08/08/2019,EUR,10100,STD,120100,Other,63.6
08/08/2019,EUR,10100,STD,200025,Axle,"10,446.80"
08/08/2019,EUR,10100,STD,200025,Pedal,"2,991.60"
08/08/2019,EUR,10100,STD,200125,Chains,143.75
08/08/2019,EUR,10100,STD,200125,Drivetrain,"2,510.22"
08/08/2019,EUR,10100,STD,200125,Pedal,"2,231.32"
08/08/2019,EUR,10100,STD,200125,Tire,"12,236.80"
08/08/2019,EUR,10100,STD,200310,Axle,731.7
08/08/2019,EUR,10100,STD,200310,Tire,"23,280.40"
08/08/2019,EUR,10100,STD,400955,Axle,"15,433.60"
08/08/2019,EUR,10100,STD,400955,Chains,194.4
08/08/2019,EUR,10100,STD,400955,Drivetrain,318.06
08/08/2019,EUR,10100,STD,400955,Tire,"30,026.56"
08/08/2019,EUR,10100,STD,420000,Axle,"7,436.80"
08/08/2019,EUR,10100,STD,420000,Drivetrain,349.68
08/08/2019,EUR,10100,STD,420000,Tire,"26,024.11"
08/08/2019,EUR,10100,STD,431265,Axle,201.14
08/08/2019,EUR,10100,STD,431310,Axle,264.5
08/08/2019,EUR,10100,STD,433040,Axle,315.9
08/08/2019,EUR,10100,STD,433040,Tire,"1,011.36"
08/08/2019,EUR,10100,STD,433340,Axle,253
08/08/2019,EUR,10100,STD,499900,Tire,283.8
08/08/2019,SAM,10100,STD,1077,Axle,"25,834.79"
08/08/2019,SAM,10100,STD,1077,Chains,903.6
08/08/2019,SAM,10100,STD,1077,Drivetrain,501.99
08/08/2019,SAM,10100,STD,1077,Pedal,"1,072.62"
08/08/2019,SAM,10100,STD,1077,Tire,"101,112.11"
08/08/2019,SAM,10100,STD,3049,Axle,"84,578.88"
08/08/2019,SAM,10100,STD,3049,Tire,481.6
08/08/2019,SAM,10100,STD,3520,Drivetrain,281.3
08/08/2019,SAM,10100,STD,8000,Axle,"1,496.70"
08/08/2019,SAM,10100,STD,8000,Tire,715.95
08/08/2019,USA,10100,STD,110093,Axle,"3,828.24"
09/08/2019,AUZ,10100,STD,110100,Other,10.53
09/08/2019,AUZ,10100,STD,110101,Other,87.75
09/08/2019,AUZ,10100,STD,110104,Other,17.44
09/08/2019,AUZ,10100,STD,230220,Other,72.45
09/08/2019,AUZ,10100,STD,230220,Pedal,"1,666.50"
09/08/2019,AUZ,10100,STD,232610,Drivetrain,"66,129.70"
09/08/2019,EUR,10100,STD,120100,Other,90.48
09/08/2019,EUR,10100,STD,200115,Tire,190.08
09/08/2019,EUR,10100,STD,200310,Tire,"42,508.12"
09/08/2019,EUR,10100,STD,400900,Axle,"58,315.53"
09/08/2019,EUR,10100,STD,400900,Drivetrain,"2,166.72"
09/08/2019,EUR,10100,STD,400900,Tire,"33,687.54"
09/08/2019,EUR,10100,STD,400955,Axle,"34,517.25"
09/08/2019,EUR,10100,STD,400955,Chains,16.4
09/08/2019,EUR,10100,STD,400955,Drivetrain,910.42
09/08/2019,EUR,10100,STD,400955,Tire,"29,048.06"
09/08/2019,EUR,10100,STD,420000,Axle,"3,501.87"
09/08/2019,EUR,10100,STD,420000,Tire,"6,826.40"
09/08/2019,EUR,10100,STD,431215,Axle,332.1
09/08/2019,EUR,10100,STD,433100,Axle,234.22
09/08/2019,EUR,10100,STD,433380,Tire,658.71
09/08/2019,EUR,10100,STD,433381,Axle,64.99
09/08/2019,EUR,10100,STD,433385,Axle,533.26
09/08/2019,EUR,10100,STD,499910,Tire,490.86
09/08/2019,MEA,10100,STD,311113,Chains,67.1
09/08/2019,MEA,10100,STD,311115,Tire,"33,167.61"
09/08/2019,SAM,10100,STD,1077,Axle,"14,955.75"
09/08/2019,SAM,10100,STD,1077,Chains,518.52
09/08/2019,SAM,10100,STD,1077,Drivetrain,530.54
09/08/2019,SAM,10100,STD,1077,Pedal,131.89
09/08/2019,SAM,10100,STD,1077,Saddle,202.73
09/08/2019,SAM,10100,STD,1077,Tire,"42,135.50"
09/08/2019,SAM,10100,STD,4050,Axle,"2,968.29"
09/08/2019,SAM,10100,STD,4050,Other,23.49
09/08/2019,SAM,10100,STD,4050,Pedal,68.04
09/08/2019,SAM,10100,STD,4050,Tire,"18,715.30"
09/08/2019,SAM,10100,STD,8000,Axle,210
09/08/2019,SAM,10100,STD,8000,Tire,"4,668.94"
09/08/2019,SAM,10100,STD,12015,Axle,"3,595.28"
09/08/2019,SAM,10100,STD,14020,Axle,649.4
09/08/2019,SAM,10100,STD,14020,Drivetrain,"2,380.56"
09/08/2019,SAM,10100,STD,14020,Pedal,"1,946.70"
09/08/2019,SAM,10100,STD,14020,Tire,"4,049.10"
09/08/2019,SAM,10100,STD,17140,Tire,"11,125.26"
09/08/2019,SAM,10100,STD,17145,Tire,665.04
10/08/2019,AUZ,10100,STD,110101,Other,3.09
10/08/2019,AUZ,10100,STD,110102,Other,10.53
10/08/2019,AUZ,10100,STD,110104,Other,8.55
10/08/2019,AUZ,10100,STD,110215,Other,"4,442.27"
10/08/2019,AUZ,10100,STD,230220,Other,100.32
10/08/2019,EUR,10100,RTN,400955,Axle,"-1,182.75"
10/08/2019,EUR,10100,RTN,400955,Tire,-366.12
10/08/2019,EUR,10100,RTN,420000,Axle,-210.94
10/08/2019,EUR,10100,STD,110250,Tire,"39,318.04"
10/08/2019,EUR,10100,STD,120100,Other,25.07
10/08/2019,EUR,10100,STD,200025,Tire,"64,769.60"
10/08/2019,EUR,10100,STD,200115,Tire,192.93
10/08/2019,EUR,10100,STD,200125,Axle,384.19
10/08/2019,EUR,10100,STD,200125,Tire,468.28
10/08/2019,EUR,10100,STD,400900,Axle,"1,989.04"
10/08/2019,EUR,10100,STD,400900,Tire,"5,434.56"
10/08/2019,EUR,10100,STD,400955,Axle,"15,755.00"
10/08/2019,EUR,10100,STD,400955,Chains,198
10/08/2019,EUR,10100,STD,400955,Drivetrain,903.96
10/08/2019,EUR,10100,STD,400955,Tire,"18,371.28"
10/08/2019,EUR,10100,STD,420000,Axle,"2,622.78"
10/08/2019,EUR,10100,STD,420000,Tire,"4,356.56"
10/08/2019,EUR,10100,STD,433070,Axle,56.95
10/08/2019,EUR,10100,STD,433160,Axle,282.24
10/08/2019,EUR,10100,STD,499910,Tire,323.73
10/08/2019,MEA,10100,STD,110015,Bearing,205.16
10/08/2019,SAM,10100,STD,1077,Axle,"41,500.80"
10/08/2019,SAM,10100,STD,1077,Chains,"1,091.80"
10/08/2019,SAM,10100,STD,1077,Drivetrain,519.88
10/08/2019,SAM,10100,STD,1077,Pedal,230.04
10/08/2019,SAM,10100,STD,1077,Tire,"102,279.06"
10/08/2019,SAM,10100,STD,3049,Axle,"42,240.64"
10/08/2019,SAM,10100,STD,3049,Drivetrain,885.5
10/08/2019,SAM,10100,STD,3049,Tire,"16,779.00"
10/08/2019,SAM,10100,STD,3450,Axle,593.88
10/08/2019,SAM,10100,STD,4050,Tire,"1,115.04"
10/08/2019,SAM,10100,STD,8000,Axle,"1,338.40"
10/08/2019,SAM,10100,STD,8000,Pedal,187.2
10/08/2019,SAM,10100,STD,8000,Tire,"1,208.79"
10/08/2019,SAM,10100,STD,12015,Axle,"5,652.15"
10/08/2019,SAM,10100,STD,17140,Tire,259.44
10/08/2019,SAM,10100,STD,17145,Axle,529.55
10/08/2019,USA,10100,STD,110120,Tire,"4,615.26"
11/08/2019,AUZ,10100,STD,110102,Other,152.64
11/08/2019,AUZ,10100,STD,110215,Other,454.94
11/08/2019,AUZ,10100,STD,110400,Pedal,"2,577.54"
11/08/2019,AUZ,10100,STD,230220,Other,449.12
11/08/2019,AUZ,10100,STD,232330,Tire,"25,844.91"
11/08/2019,EUR,10100,RTN,420000,Axle,-41.6
11/08/2019,EUR,10100,STD,110072,Axle,"2,244.00"
11/08/2019,EUR,10100,STD,120100,Other,246.72
11/08/2019,EUR,10100,STD,200025,Pedal,867.26
11/08/2019,EUR,10100,STD,400955,Axle,"8,163.88"
11/08/2019,EUR,10100,STD,400955,Chains,83
11/08/2019,EUR,10100,STD,400955,Drivetrain,657.51
11/08/2019,EUR,10100,STD,400955,Tire,"13,585.99"
11/08/2019,EUR,10100,STD,420000,Axle,"6,810.21"
11/08/2019,EUR,10100,STD,420000,Drivetrain,580.32
11/08/2019,EUR,10100,STD,420000,Tire,"23,503.68"
11/08/2019,EUR,10100,STD,499910,Tire,150.4
11/08/2019,MEA,10100,STD,999998,Tire,"46,460.00"
11/08/2019,SAM,10100,STD,3049,Tire,"19,513.20"
11/08/2019,SAM,10100,STD,8000,Axle,318.5
11/08/2019,SAM,10100,STD,8000,Chains,"4,576.95"
11/08/2019,SAM,10100,STD,8000,Tire,"10,385.76"
11/08/2019,SAM,10100,STD,12015,Axle,"4,865.14"
11/08/2019,SAM,10100,STD,14020,Axle,"1,624.80"
11/08/2019,SAM,10100,STD,14020,Chains,181.3
11/08/2019,SAM,10100,STD,14020,Drivetrain,"25,761.64"
11/08/2019,SAM,10100,STD,14020,Pedal,"1,184.40"
11/08/2019,SAM,10100,STD,14020,Tire,"3,824.33"
11/08/2019,USA,10100,STD,112020,Tire,"41,123.28"
12/08/2019,AUZ,10100,STD,110100,Other,115.54
12/08/2019,AUZ,10100,STD,110101,Other,18
12/08/2019,AUZ,10100,STD,110102,Other,163.28
12/08/2019,AUZ,10100,STD,110104,Other,54.4
12/08/2019,AUZ,10100,STD,110215,Other,29.64
12/08/2019,AUZ,10100,STD,230220,Other,18.48
12/08/2019,AUZ,10100,STD,230220,Tire,"1,056.16"
12/08/2019,EUR,10100,RTN,400955,Axle,"-6,566.76"
12/08/2019,EUR,10100,RTN,400955,Drivetrain,-189.72
12/08/2019,EUR,10100,RTN,400955,Tire,"-2,349.27"
12/08/2019,EUR,10100,RTN,420000,Axle,-69.96
12/08/2019,EUR,10100,STD,110072,Axle,"5,618.16"
12/08/2019,EUR,10100,STD,120100,Other,304.52
12/08/2019,EUR,10100,STD,200025,Axle,"7,462.35"
12/08/2019,EUR,10100,STD,200025,Pedal,"12,358.44"
12/08/2019,EUR,10100,STD,200025,Tire,"16,604.88"
12/08/2019,EUR,10100,STD,200115,Tire,"1,598.00"
12/08/2019,EUR,10100,STD,200310,Axle,"19,747.92"
12/08/2019,EUR,10100,STD,200310,Tire,"36,803.55"
12/08/2019,EUR,10100,STD,200375,Axle,"1,137.96"
12/08/2019,EUR,10100,STD,200375,Drivetrain,702
12/08/2019,EUR,10100,STD,200375,Tire,"3,027.96"
12/08/2019,EUR,10100,STD,400400,Chains,189
12/08/2019,EUR,10100,STD,400400,Tire,"3,107.50"
12/08/2019,EUR,10100,STD,400900,Axle,"53,250.56"
12/08/2019,EUR,10100,STD,400900,Chains,158.95
12/08/2019,EUR,10100,STD,400900,Drivetrain,"3,370.22"
12/08/2019,EUR,10100,STD,400900,Tire,"18,638.38"
12/08/2019,EUR,10100,STD,400955,Axle,"15,643.68"
12/08/2019,EUR,10100,STD,400955,Chains,37.6
12/08/2019,EUR,10100,STD,400955,Drivetrain,518.94
12/08/2019,EUR,10100,STD,400955,Tire,"16,451.56"
12/08/2019,EUR,10100,STD,420000,Axle,"7,816.26"
12/08/2019,EUR,10100,STD,420000,Chains,104.4
12/08/2019,EUR,10100,STD,420000,Drivetrain,670.53
12/08/2019,EUR,10100,STD,420000,Tire,"18,932.16"
12/08/2019,EUR,10100,STD,431165,Axle,432.48
12/08/2019,EUR,10100,STD,431520,Tire,80.36
12/08/2019,EUR,10100,STD,433070,Axle,"1,613.64"
12/08/2019,EUR,10100,STD,433373,Axle,"1,301.52"
12/08/2019,EUR,10100,STD,499910,Tire,168
12/08/2019,MEA,10100,STD,111119,Tire,"6,028.86"
12/08/2019,SAM,10100,RTN,3049,Axle,"-1,432.58"
12/08/2019,SAM,10100,RTN,3049,Tire,"-1,992.15"
12/08/2019,SAM,10100,STD,1077,Axle,"35,498.91"
12/08/2019,SAM,10100,STD,1077,Chains,"1,873.12"
12/08/2019,SAM,10100,STD,1077,Drivetrain,"1,331.10"
12/08/2019,SAM,10100,STD,1077,Pedal,367.4
12/08/2019,SAM,10100,STD,1077,Tire,"243,707.76"
12/08/2019,SAM,10100,STD,3049,Tire,"7,006.72"
12/08/2019,SAM,10100,STD,17145,Chains,110.11
12/08/2019,SAM,10100,STD,17145,Tire,803.48
12/08/2019,USA,10100,STD,110300,Axle,838.8
12/08/2019,USA,10100,STD,110300,Chains,372.67
12/08/2019,USA,10100,STD,110300,Pedal,156.56
12/08/2019,USA,10100,STD,110300,Tire,"7,624.55"
13/08/2019,AUZ,10100,STD,110100,Axle,"1,867.89"
13/08/2019,AUZ,10100,STD,110101,Other,73.6
13/08/2019,AUZ,10100,STD,110104,Other,13.8
13/08/2019,AUZ,10100,STD,230220,Axle,"14,646.10"
13/08/2019,AUZ,10100,STD,230220,Other,68.4
13/08/2019,AUZ,10100,STD,230730,Tire,"276,940.72"
13/08/2019,AUZ,10100,STD,231480,Tire,"274,392.00"
13/08/2019,EUR,10100,STD,120100,Other,111.76
13/08/2019,EUR,10100,STD,200125,Tire,"31,528.44"
13/08/2019,EUR,10100,STD,200310,Axle,"2,786.40"
13/08/2019,EUR,10100,STD,200375,Axle,547.08
13/08/2019,EUR,10100,STD,200375,Chains,17.6
13/08/2019,EUR,10100,STD,200375,Drivetrain,"3,091.92"
13/08/2019,EUR,10100,STD,400400,Tire,848.32
13/08/2019,EUR,10100,STD,400900,Tire,"1,438.50"
13/08/2019,EUR,10100,STD,400955,Axle,"20,384.70"
13/08/2019,EUR,10100,STD,400955,Chains,288
13/08/2019,EUR,10100,STD,400955,Drivetrain,617.52
13/08/2019,EUR,10100,STD,400955,Tire,"19,901.20"
13/08/2019,EUR,10100,STD,420000,Axle,"9,535.41"
13/08/2019,EUR,10100,STD,420000,Drivetrain,"1,196.91"
13/08/2019,EUR,10100,STD,420000,Tire,"18,886.56"
13/08/2019,EUR,10100,STD,431420,Tire,200
13/08/2019,EUR,10100,STD,431682,Tire,197.54
13/08/2019,EUR,10100,STD,499910,Axle,73.7
13/08/2019,EUR,10100,STD,499910,Tire,260.76
13/08/2019,MEA,10100,STD,311113,Tire,"1,560.00"
13/08/2019,SAM,10100,STD,3049,Tire,"3,850.62"
13/08/2019,SAM,10100,STD,6010,Tire,"34,280.12"
13/08/2019,SAM,10100,STD,8000,Axle,"24,787.62"
13/08/2019,SAM,10100,STD,8000,Bearing,5.4
13/08/2019,SAM,10100,STD,8000,Chains,205.2
13/08/2019,SAM,10100,STD,8000,Drivetrain,"17,196.69"
13/08/2019,SAM,10100,STD,8000,Pedal,"4,023.76"
13/08/2019,SAM,10100,STD,8000,Tire,"43,185.10"
13/08/2019,SAM,10100,STD,16008,Axle,"11,924.12"
13/08/2019,SAM,10100,STD,16008,Chains,664.83
13/08/2019,SAM,10100,STD,16008,Tire,"26,604.60"
13/08/2019,SAM,10100,STD,999998,Tire,324.3
13/08/2019,USA,10100,STD,110093,Axle,"3,519.18"
13/08/2019,USA,10100,STD,110300,Tire,"1,425.60"
14/08/2019,AUZ,10100,STD,110100,Axle,"3,325.68"
14/08/2019,AUZ,10100,STD,110100,Other,32.4
14/08/2019,AUZ,10100,STD,110101,Other,213.2
14/08/2019,AUZ,10100,STD,110102,Other,7.35
14/08/2019,AUZ,10100,STD,110104,Other,22.56
14/08/2019,AUZ,10100,STD,230220,Axle,"16,859.88"
14/08/2019,AUZ,10100,STD,230220,Other,67.24
14/08/2019,AUZ,10100,STD,231461,Axle,"15,038.40"
14/08/2019,AUZ,10100,STD,232530,Other,"1,483.90"
14/08/2019,AUZ,10100,STD,232530,Tire,"56,861.54"
14/08/2019,EUR,10100,RTN,400955,Axle,"-3,810.56"
14/08/2019,EUR,10100,RTN,400955,Chains,-17
14/08/2019,EUR,10100,RTN,400955,Drivetrain,-318.06
14/08/2019,EUR,10100,RTN,400955,Tire,"-1,040.40"
14/08/2019,EUR,10100,STD,110060,Tire,519.3
14/08/2019,EUR,10100,STD,200025,Axle,"24,302.58"
14/08/2019,EUR,10100,STD,200115,Tire,98.88
14/08/2019,EUR,10100,STD,200125,Tire,"2,684.00"
14/08/2019,EUR,10100,STD,200375,Axle,303.03
14/08/2019,EUR,10100,STD,200375,Chains,167.89
14/08/2019,EUR,10100,STD,200375,Drivetrain,669.97
14/08/2019,EUR,10100,STD,200375,Pedal,150.35
14/08/2019,EUR,10100,STD,200375,Tire,147.2
14/08/2019,EUR,10100,STD,400900,Axle,"140,790.32"
14/08/2019,EUR,10100,STD,400900,Drivetrain,"2,560.41"
14/08/2019,EUR,10100,STD,400900,Tire,"88,849.59"
14/08/2019,EUR,10100,STD,400955,Axle,"10,584.00"
14/08/2019,EUR,10100,STD,400955,Chains,44.4
14/08/2019,EUR,10100,STD,400955,Drivetrain,684.48
14/08/2019,EUR,10100,STD,400955,Tire,"15,663.18"
14/08/2019,EUR,10100,STD,420000,Axle,"4,376.82"
14/08/2019,EUR,10100,STD,420000,Tire,"4,760.46"
14/08/2019,EUR,10100,STD,431635,Axle,133.4
14/08/2019,EUR,10100,STD,431678,Axle,893.55
14/08/2019,EUR,10100,STD,433060,Axle,254.88
14/08/2019,EUR,10100,STD,433300,Chains,65.61
14/08/2019,EUR,10100,STD,433335,Axle,136.35
14/08/2019,MEA,10100,STD,110016,Bearing,76.05
14/08/2019,MEA,10100,STD,111119,Axle,"5,733.00"
14/08/2019,SAM,10100,RTN,4050,Axle,"-3,412.23"
14/08/2019,SAM,10100,RTN,4050,Tire,"-4,078.12"
14/08/2019,SAM,10100,STD,1077,Axle,"11,087.14"
14/08/2019,SAM,10100,STD,1077,Chains,367
14/08/2019,SAM,10100,STD,1077,Drivetrain,447.3
14/08/2019,SAM,10100,STD,1077,Pedal,173.28
14/08/2019,SAM,10100,STD,1077,Tire,"67,390.40"
14/08/2019,SAM,10100,STD,4050,Axle,"1,867.22"
14/08/2019,SAM,10100,STD,4050,Chains,202.54
14/08/2019,SAM,10100,STD,4050,Drivetrain,284.13
14/08/2019,SAM,10100,STD,4050,Other,3.76
14/08/2019,SAM,10100,STD,4050,Tire,"23,510.60"
14/08/2019,SAM,10100,STD,8000,Axle,"11,609.50"
14/08/2019,SAM,10100,STD,8000,Chains,"2,440.89"
14/08/2019,SAM,10100,STD,8000,Drivetrain,"8,451.63"
14/08/2019,SAM,10100,STD,8000,Pedal,"3,335.40"
14/08/2019,SAM,10100,STD,8000,Tire,"28,323.84"
15/08/2019,AUZ,10100,STD,110100,Other,7.38
15/08/2019,AUZ,10100,STD,110101,Other,151.58
15/08/2019,AUZ,10100,STD,110102,Other,144.18
15/08/2019,AUZ,10100,STD,110104,Other,7.29
15/08/2019,AUZ,10100,STD,110400,Axle,965.25
15/08/2019,AUZ,10100,STD,231460,Axle,"160,781.88"
15/08/2019,AUZ,10100,STD,231460,Drivetrain,"17,060.40"
15/08/2019,AUZ,10100,STD,231460,Tire,"37,493.04"
15/08/2019,AUZ,10100,STD,232330,Tire,"1,305.85"
15/08/2019,AUZ,10100,STD,232530,Axle,"73,009.96"
15/08/2019,AUZ,10100,STD,232530,Tire,"34,287.48"
15/08/2019,AUZ,10100,STD,232780,Axle,674.73
15/08/2019,EUR,10100,STD,120100,Other,626.08
15/08/2019,EUR,10100,STD,200025,Axle,"25,392.22"
15/08/2019,EUR,10100,STD,200025,Drivetrain,"12,983.04"
15/08/2019,EUR,10100,STD,200025,Pedal,"12,839.78"
15/08/2019,EUR,10100,STD,200025,Tire,"59,081.89"
15/08/2019,EUR,10100,STD,400955,Axle,"7,290.34"
15/08/2019,EUR,10100,STD,400955,Chains,140
15/08/2019,EUR,10100,STD,400955,Drivetrain,163.68
15/08/2019,EUR,10100,STD,400955,Tire,"8,028.02"
15/08/2019,EUR,10100,STD,420000,Axle,"8,680.20"
15/08/2019,EUR,10100,STD,420000,Drivetrain,"1,041.60"
15/08/2019,EUR,10100,STD,420000,Tire,"25,716.66"
15/08/2019,EUR,10100,STD,431260,Axle,479.08
15/08/2019,EUR,10100,STD,431260,Tire,194.22
15/08/2019,MEA,10100,STD,999998,Pedal,"7,778.35"
15/08/2019,SAM,10100,CRD,4050,Tire,-195.7
15/08/2019,SAM,10100,RTN,4050,Axle,-125.12
15/08/2019,SAM,10100,RTN,4050,Chains,-19.4
15/08/2019,SAM,10100,STD,1077,Axle,"11,853.27"
15/08/2019,SAM,10100,STD,1077,Chains,760.95
15/08/2019,SAM,10100,STD,1077,Pedal,73.71
15/08/2019,SAM,10100,STD,1077,Tire,"139,980.89"
15/08/2019,SAM,10100,STD,2095,Tire,940.9
15/08/2019,SAM,10100,STD,4050,Tire,69.7
15/08/2019,SAM,10100,STD,8000,Axle,"11,593.68"
15/08/2019,SAM,10100,STD,8000,Saddle,188.71
15/08/2019,SAM,10100,STD,8000,Tire,925.47
15/08/2019,SAM,10100,STD,17140,Tire,"2,801.76"
15/08/2019,USA,10100,STD,110405,Other,"1,840.50"
16/08/2019,AUZ,10100,STD,110102,Other,72.16
16/08/2019,AUZ,10100,STD,110104,Other,42.92
16/08/2019,AUZ,10100,STD,230220,Other,32.4
16/08/2019,AUZ,10100,STD,230220,Pedal,735.26
16/08/2019,EUR,10100,RTN,420000,Axle,-55.12
16/08/2019,EUR,10100,STD,120100,Other,169.6
16/08/2019,EUR,10100,STD,200025,Axle,"8,206.10"
16/08/2019,EUR,10100,STD,200025,Drivetrain,"43,055.28"
16/08/2019,EUR,10100,STD,200025,Pedal,"4,652.34"
16/08/2019,EUR,10100,STD,200025,Tire,"210,457.26"
16/08/2019,EUR,10100,STD,400900,Axle,56.4
16/08/2019,EUR,10100,STD,400900,Tire,528.65
16/08/2019,EUR,10100,STD,400955,Axle,"12,655.88"
16/08/2019,EUR,10100,STD,400955,Drivetrain,90.21
16/08/2019,EUR,10100,STD,400955,Tire,"25,522.18"
16/08/2019,EUR,10100,STD,420000,Axle,"3,106.00"
16/08/2019,EUR,10100,STD,420000,Chains,66
16/08/2019,EUR,10100,STD,420000,Tire,"11,566.80"
